Lightning of God,331,90,1 (E_SKILL_TYPE_MAGIC_ATK),3 (Electric),32 (Invalid),32 (Invalid),32 (Invalid),-3,3 (E_SKILL_TEKISEI_CATEGORY_THUNDER),1 (Damage),2 (Affliction),5 (CostAttacking),1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,220,100,100,108,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,sk_307,5 (E_SKILL_HIT_STAMP_TYPE_THUNDER),128,23962,3 (E_SKILL_ICON_THUNDER),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,3 (Electric),,,,,,,,
Tornado of God,332,90,1 (E_SKILL_TYPE_MAGIC_ATK),4 (Force),32 (Invalid),32 (Invalid),32 (Invalid),-3,4 (E_SKILL_TEKISEI_CATEGORY_WIND),1 (Damage),2 (Affliction),5 (CostAttacking),1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,220,100,100,108,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,sk_407,6 (E_SKILL_HIT_STAMP_TYPE_WIND),123,29960,4 (E_SKILL_ICON_WIND),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4 (Force),,,,,,,,
Cold Dark Matter,333,50,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),-3,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,4 (self),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,,,4,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,sk_943,0 (E_SKILL_HIT_STAMP_TYPE_NONE),230,64960,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Hot Dark Matter,334,50,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),-3,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,4 (self),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,4,4,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,sk_940,0 (E_SKILL_HIT_STAMP_TYPE_NONE),60,64961,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Freikugel,335,80,0 (E_SKILL_TYPE_PHYSICAL_ATK),7 (Almighty),32 (Invalid),32 (Invalid),32 (Invalid),-3,7 (E_SKILL_TEKISEI_CATEGORY_ALL),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,20,270,100,100,118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,sk_703,9 (E_SKILL_HIT_STAMP_TYPE_ALL),237,45963,7 (E_SKILL_ICON_ALL),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,7 (Almighty),,,,,,,,
Gaea Rage,336,170,0 (E_SKILL_TYPE_PHYSICAL_ATK),0 (Physical),32 (Invalid),32 (Invalid),32 (Invalid),-3,0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),1 (Damage),2 (Affliction),5 (CostAttacking),1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,220,100,100,108,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,sk_026,1 (E_SKILL_HIT_STAMP_TYPE_BLOW),262,5962,0 (E_SKILL_ICON_PHISICS),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Magma Axis,337,75,1 (E_SKILL_TYPE_MAGIC_ATK),1 (Fire),32 (Invalid),32 (Invalid),32 (Invalid),-3,1 (E_SKILL_TEKISEI_CATEGORY_FIRE),1 (Damage),2 (Affliction),5 (CostAttacking),6 (random foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),3,8,,110,100,100,108,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,5 (E_OVERWRITE_CONDITION_CALC_ATTACK_CNT),,8 (E_OVERWRITE_FORMULA_MAX_ATTACK_CNT),3,,,,,FALSE,FALSE,,,sk_111,3 (E_SKILL_HIT_STAMP_TYPE_FIRE),644,10960,1 (E_SKILL_ICON_FIRE),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,1 (Fire),,,,,,,,
Javelin Rain,338,90,0 (E_SKILL_TYPE_PHYSICAL_ATK),0 (Physical),32 (Invalid),32 (Invalid),32 (Invalid),-3,0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),1 (Damage),2 (Affliction),5 (CostAttacking),1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,160,100,100,108,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,sk_011,1 (E_SKILL_HIT_STAMP_TYPE_BLOW),273,5963,0 (E_SKILL_ICON_PHISICS),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Xeros Beat,339,90,0 (E_SKILL_TYPE_PHYSICAL_ATK),0 (Physical),32 (Invalid),32 (Invalid),32 (Invalid),-3,0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),1 (Damage),2 (Affliction),5 (CostAttacking),1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,160,100,100,108,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,50,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,sk_080,1 (E_SKILL_HIT_STAMP_TYPE_BLOW),352,5964,0 (E_SKILL_ICON_PHISICS),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Deadly Fury,340,50,0 (E_SKILL_TYPE_PHYSICAL_ATK),0 (Physical),32 (Invalid),32 (Invalid),32 (Invalid),-3,0 (E_SKILL_TEKISEI_CATEGORY_PHISICS),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,350,100,100,118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,sk_003,1 (E_SKILL_HIT_STAMP_TYPE_BLOW),259,3961,0 (E_SKILL_ICON_PHISICS),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Wild Dance,341,45,2 (E_SKILL_TYPE_NODAMAGE_ATK),10 (Confusion),32 (Invalid),32 (Invalid),32 (Invalid),-3,8 (E_SKILL_TEKISEI_CATEGORY_NODAMAGE_ATK),2 (Affliction),5 (CostAttacking),,1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,sk_081,0 (E_SKILL_HIT_STAMP_TYPE_NONE),177,53960,8 (E_SKILL_ICON_NODAMAGE_ATK),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Contempt of God,342,250,8 (E_SKILL_TYPE_SPECIAL_ATK),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),-3,13 (E_SKILL_TEKISEI_CATEGORY_INVALID),,,,4 (self),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,32 (E_SKILL_EXTRA_EFFECT_ADD_PRESSICON),,,,,,,,,,,,FALSE,FALSE,,,sk_982,0 (E_SKILL_HIT_STAMP_TYPE_NONE),118,70962,11 (E_SKILL_ICON_SPECIAL),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Holy Crucifixion,343,80,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),-3,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,-4,-4,-4,-4,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,sk_983,0 (E_SKILL_HIT_STAMP_TYPE_NONE),122,63961,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
NOT USED:SKILL_NAME_SKILL_ID_344,344,150,9 (E_SKILL_TYPE_CALL),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),-3,13 (E_SKILL_TEKISEI_CATEGORY_INVALID),,,,4 (self),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,sk_984,0 (E_SKILL_HIT_STAMP_TYPE_NONE),999,103011,11 (E_SKILL_ICON_SPECIAL),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,1,1,,,,,
Omagatoki: Charge,345,0,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,13 (E_SKILL_TEKISEI_CATEGORY_INVALID),,,,3 (all allies),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,1 (Player),10 (Deity),,,,60 (E_SKILL_EXTRA_EFFECT_MAGATSUHI_CHAGE_NO_CANCEL),64 (E_SKILL_EXTRA_EFFECT_NOT_CHANGE_ORDER),65 (E_SKILL_EXTRA_EFFECT_NOT_PRESS_0_NORMAL_ACT),,,,,,,,,,FALSE,FALSE,,,AllyOOMAGATOKI,0 (E_SKILL_HIT_STAMP_TYPE_NONE),638,80012,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,1,,,,,,
NOT USED:SKILL_NAME_SKILL_ID_346,346,200,9 (E_SKILL_TYPE_CALL),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),-3,13 (E_SKILL_TEKISEI_CATEGORY_INVALID),,,,4 (self),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,sk_720,0 (E_SKILL_HIT_STAMP_TYPE_NONE),999,103012,11 (E_SKILL_ICON_SPECIAL),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,1,1,,,,,
Falling Star,347,150,1 (E_SKILL_TYPE_MAGIC_ATK),1 (Fire),32 (Invalid),32 (Invalid),32 (Invalid),-3,1 (E_SKILL_TEKISEI_CATEGORY_FIRE),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,1000,100,100,178,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,sk_128,3 (E_SKILL_HIT_STAMP_TYPE_FIRE),749,9960,1 (E_SKILL_ICON_FIRE),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,1 (Fire),,,,,,,,
Falling Star,348,150,1 (E_SKILL_TYPE_MAGIC_ATK),2 (Ice),32 (Invalid),32 (Invalid),32 (Invalid),-3,2 (E_SKILL_TEKISEI_CATEGORY_ICE),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,1000,100,100,178,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,sk_226,4 (E_SKILL_HIT_STAMP_TYPE_ICE),749,15960,2 (E_SKILL_ICON_ICE),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,2 (Ice),,,,,,,,
Morning Star,349,200,1 (E_SKILL_TYPE_MAGIC_ATK),7 (Almighty),32 (Invalid),32 (Invalid),32 (Invalid),-3,7 (E_SKILL_TEKISEI_CATEGORY_ALL),1 (Damage),2 (Affliction),5 (CostAttacking),1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,1000,100,100,178,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,sk_721,9 (E_SKILL_HIT_STAMP_TYPE_ALL),14,47961,7 (E_SKILL_ICON_ALL),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,7 (Almighty),,,,,,,,
Attack,350,0,0 (E_SKILL_TYPE_PHYSICAL_ATK),0 (Physical),32 (Invalid),32 (Invalid),32 (Invalid),-3,13 (E_SKILL_TEKISEI_CATEGORY_INVALID),,,,0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,150,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,TRUE,FALSE,,,sk_043,1 (E_SKILL_HIT_STAMP_TYPE_BLOW),999,103013,0 (E_SKILL_ICON_PHISICS),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
NOT USED:SKILL_NAME_SKILL_ID_351,351,0,8 (E_SKILL_TYPE_SPECIAL_ATK),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),-3,13 (E_SKILL_TEKISEI_CATEGORY_INVALID),,,,4 (self),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,100,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,TRUE,FALSE,,,sk_986,0 (E_SKILL_HIT_STAMP_TYPE_NONE),999,103014,11 (E_SKILL_ICON_SPECIAL),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,1,1,,,,,
Dia,352,8,3 (E_SKILL_TYPE_RECOVERY),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),-3,10 (E_SKILL_TEKISEI_CATEGORY_RECOVERY_HP),3 (Heal),4 (CostSupporting),,2 (1 ally),0 (E_SKILL_ENABLE_SCENE_NOT_USE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,200,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,sk_900,0 (E_SKILL_HIT_STAMP_TYPE_NONE),999,103015,10 (E_SKILL_ICON_RECOVERY),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Diarama,353,15,3 (E_SKILL_TYPE_RECOVERY),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),-3,10 (E_SKILL_TEKISEI_CATEGORY_RECOVERY_HP),3 (Heal),4 (CostSupporting),,2 (1 ally),0 (E_SKILL_ENABLE_SCENE_NOT_USE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,400,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,sk_901,0 (E_SKILL_HIT_STAMP_TYPE_NONE),999,103016,10 (E_SKILL_ICON_RECOVERY),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Media,354,30,3 (E_SKILL_TYPE_RECOVERY),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),-3,10 (E_SKILL_TEKISEI_CATEGORY_RECOVERY_HP),3 (Heal),4 (CostSupporting),,3 (all allies),0 (E_SKILL_ENABLE_SCENE_NOT_USE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,200,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,sk_903,0 (E_SKILL_HIT_STAMP_TYPE_NONE),999,103017,10 (E_SKILL_ICON_RECOVERY),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Mediarama,355,60,3 (E_SKILL_TYPE_RECOVERY),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),-3,10 (E_SKILL_TEKISEI_CATEGORY_RECOVERY_HP),3 (Heal),4 (CostSupporting),,3 (all allies),0 (E_SKILL_ENABLE_SCENE_NOT_USE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,400,,,,,0,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,sk_904,0 (E_SKILL_HIT_STAMP_TYPE_NONE),999,103018,10 (E_SKILL_ICON_RECOVERY),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Electrify,356,30,3 (E_SKILL_TYPE_RECOVERY),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),-3,10 (E_SKILL_TEKISEI_CATEGORY_RECOVERY_HP),3 (Heal),4 (CostSupporting),,2 (1 ally),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,4000,,,,,0,FALSE,FALSE,,,,,,27 (E_SKILL_EXTRA_EFFECT_ELECTRIFICATION),,,,,,,,,,,,FALSE,FALSE,,,sk_959,0 (E_SKILL_HIT_STAMP_TYPE_NONE),385,69960,11 (E_SKILL_ICON_SPECIAL),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,1,,,,,,
True Replication,357,30,9 (E_SKILL_TYPE_CALL),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),-3,13 (E_SKILL_TEKISEI_CATEGORY_INVALID),,,,4 (self),0 (E_SKILL_ENABLE_SCENE_NOT_USE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,29 (E_SKILL_EXTRA_EFFECT_RETURN_BEFORE_SUMMON),38 (E_SKILL_EXTRA_EFFECT_USE_ALLPRESS),31 (E_SKILL_EXTRA_EFFECT_SAVE_USER_HP),,,,,,,,,,TRUE,TRUE,,,sk_985,0 (E_SKILL_HIT_STAMP_TYPE_NONE),999,103019,11 (E_SKILL_ICON_SPECIAL),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,1,,,,,,
False Replication,358,30,9 (E_SKILL_TYPE_CALL),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),-3,13 (E_SKILL_TEKISEI_CATEGORY_INVALID),,,,4 (self),0 (E_SKILL_ENABLE_SCENE_NOT_USE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,29 (E_SKILL_EXTRA_EFFECT_RETURN_BEFORE_SUMMON),30 (E_SKILL_EXTRA_EFFECT_SHUFFLE_ARRANGEMENT),31 (E_SKILL_EXTRA_EFFECT_SAVE_USER_HP),38 (E_SKILL_EXTRA_EFFECT_USE_ALLPRESS),,,,,,,,,TRUE,TRUE,,,sk_985,0 (E_SKILL_HIT_STAMP_TYPE_NONE),999,103020,11 (E_SKILL_ICON_SPECIAL),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,1,,,,,,
Rising Storm Dragon,359,120,1 (E_SKILL_TYPE_MAGIC_ATK),3 (Electric),32 (Invalid),32 (Invalid),32 (Invalid),-3,3 (E_SKILL_TEKISEI_CATEGORY_THUNDER),1 (Damage),2 (Affliction),5 (CostAttacking),1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,500,100,100,118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,28 (E_SKILL_EXTRA_EFFECT_DEL_ALL_ELECTRIFICATION),,,,,,,,,,,,FALSE,FALSE,,,sk_322,5 (E_SKILL_HIT_STAMP_TYPE_THUNDER),451,23963,3 (E_SKILL_ICON_THUNDER),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,3 (Electric),,,,,,,,
Rising Storm Dragon,360,120,1 (E_SKILL_TYPE_MAGIC_ATK),3 (Electric),32 (Invalid),32 (Invalid),32 (Invalid),-3,3 (E_SKILL_TEKISEI_CATEGORY_THUNDER),1 (Damage),2 (Affliction),5 (CostAttacking),1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,250,100,100,118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,28 (E_SKILL_EXTRA_EFFECT_DEL_ALL_ELECTRIFICATION),,,,,,,,,,,,FALSE,FALSE,,,sk_322,5 (E_SKILL_HIT_STAMP_TYPE_THUNDER),451,23964,3 (E_SKILL_ICON_THUNDER),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,3 (Electric),,,,,,,,
Rising Storm Dragon,361,120,1 (E_SKILL_TYPE_MAGIC_ATK),3 (Electric),32 (Invalid),32 (Invalid),32 (Invalid),-3,3 (E_SKILL_TEKISEI_CATEGORY_THUNDER),1 (Damage),2 (Affliction),5 (CostAttacking),1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,125,100,100,118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,,,28 (E_SKILL_EXTRA_EFFECT_DEL_ALL_ELECTRIFICATION),,,,,,,,,,,,FALSE,FALSE,,,sk_322,5 (E_SKILL_HIT_STAMP_TYPE_THUNDER),451,23965,3 (E_SKILL_ICON_THUNDER),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,3 (Electric),,,,,,,,
